sessiondatetime,sessionId,userCountry,sourcetype,action_shopHomePageVisit,action_productPageVisit,action_addToCartVisit,action_purchaseVisit
20191020T075545,6.68779E+28,Luxembourg,orgsearch,0,1,0,0
20191020T131624,5.01223E+28,Germany,paysearch,0,1,0,0
20191020T120130,1.06334E+28,Germany,paysearch,0,1,1,0
20191020T185358,5.59573E+28,Germany,paysearch,0,1,0,0
20191020T130935,4.88897E+28,Germany,orgsearch,0,1,0,0
20191020T194830,3.10805E+28,Germany,orgsearch,0,1,0,0
20191020T104350,3.71628E+28,Germany,direct,0,1,1,0
20191019T221038,3.74795E+28,Germany,paysearch,0,1,0,0
20191020T213525,4.08109E+28,Germany,direct,0,1,0,0
20191020T103929,4.28321E+28,Germany,orgsearch,0,1,1,0
20191020T103709,2.46512E+27,Germany,direct,0,1,0,0
20191020T154429,1.58654E+27,Germany,direct,0,1,0,0
20191020T143921,2.10683E+28,Germany,direct,0,1,0,0
20191020T111829,1.38858E+28,Germany,direct,0,1,1,0
20191020T103559,1.75725E+28,Germany,orgsearch,0,1,0,0
20191020T085557,7.25792E+28,Germany,direct,0,1,0,0
20191020T103955,5.26081E+28,Austria,affiliate,0,1,1,0
20191020T070840,5.30482E+28,Germany,orgsearch,0,1,0,0
20191020T165229,5.67829E+28,Germany,direct,0,1,0,0
20191020T191943,6.56709E+28,Netherlands,direct,0,1,0,0
20191020T162502,1.95188E+28,Germany,orgsearch,0,1,0,0
20191020T073555,1.11745E+27,Germany,paysearch,0,1,0,0
20191020T131429,9.56913E+27,Germany,affiliate,0,1,0,0
20191020T203143,7.05459E+28,Germany,paysearch,0,1,0,0
20191020T203433,6.97787E+28,Germany,direct,0,1,1,1
20191020T155458,5.38143E+28,Germany,paysearch,0,1,0,0
20191020T143423,4.87732E+28,Germany,orgsearch,0,1,0,0
20191020T190124,7.17922E+28,Germany,orgsearch,0,1,0,0
20191020T061233,1.28042E+28,Germany,paysearch,0,1,0,1
20191020T163600,6.04398E+28,Germany,affiliate,0,1,0,1
20191020T135639,8.72267E+28,Germany,orgsearch,0,1,0,0
20191020T104835,2.04977E+28,Germany,direct,0,1,0,0
20191020T072427,2.53829E+28,Germany,paysearch,0,1,0,0
20191020T184910,3.4785E+28,Germany,paysearch,0,1,0,0
20191020T163552,1.0297E+28,Germany,orgsearch,0,1,0,0
20191020T175906,6.12623E+28,Germany,orgsearch,0,1,0,0
20191020T135003,7.52312E+28,Germany,paysearch,0,1,0,0
20191020T101538,7.51348E+28,Germany,paysearch,0,1,1,0
20191020T113122,3.09604E+28,Germany,affiliate,0,1,0,0
20191020T125524,2.48076E+27,Germany,paysearch,0,1,0,0
20191020T152308,8.18896E+28,Germany,paysearch,0,1,1,1
20191020T140952,8.79766E+28,Germany,paysearch,0,1,1,0
20191020T175619,9.09538E+28,Germany,paysearch,0,1,0,1
20191020T091937,6.23808E+28,Germany,orgsearch,0,1,1,1
20191020T092723,6.61151E+28,Germany,paysearch,0,1,1,1
20191020T070035,8.31475E+27,Germany,orgsearch,0,1,1,1
20191020T180708,7.50343E+28,Germany,paysearch,0,1,0,0
20191020T110135,1.38209E+28,Germany,paysearch,0,1,1,1
20191020T114840,8.32225E+28,Germany,affiliate,0,1,1,0
20191020T090649,7.026E+28,Germany,orgsearch,0,1,0,0
20191020T174518,4.42571E+28,Switzerland,affiliate,0,1,0,0
20191020T145916,6.31406E+28,Germany,paysearch,0,1,0,0
20191020T092227,4.16637E+28,Germany,paysearch,0,1,1,1
20191019T223612,1.72609E+28,Germany,paysearch,0,1,0,0
20191020T084150,2.1067E+28,Germany,orgsearch,0,1,0,0
20191020T131437,3.13681E+27,Germany,direct,0,1,0,0
20191020T171804,1.61625E+28,Germany,orgsearch,0,1,0,0
20191020T191750,7.45183E+28,Germany,direct,0,1,0,0
20191020T162755,6.92532E+28,Germany,orgsearch,0,1,0,0
20191020T110146,4.36006E+28,Germany,orgsearch,0,1,0,0
20191020T125934,1.59635E+27,Germany,paysearch,0,1,0,1
20191020T095204,2.31189E+28,Germany,orgsearch,0,1,0,0
20191020T102544,4.96497E+28,Germany,orgsearch,0,1,0,0
20191020T175755,4.45889E+28,Germany,paysearch,0,1,0,0
20191020T164056,8.04054E+28,Germany,paysearch,0,1,0,0
20191020T152812,5.671E+28,Germany,paysearch,0,1,0,0
20191020T142418,8.64782E+28,Germany,paysearch,0,1,0,0
20191020T145342,3.50685E+28,Germany,paysearch,0,1,1,1
20191020T133139,8.90355E+28,Germany,paysearch,0,1,0,0
20191020T072937,8.91139E+28,Germany,paysearch,0,1,0,0
20191020T132045,6.94684E+28,Germany,orgsearch,0,1,1,1
20191020T091807,1.75692E+28,Germany,paysearch,0,1,1,1
20191020T160724,2.45149E+28,Germany,orgsearch,0,1,0,0
20191020T100823,8.79648E+28,Germany,direct,0,1,0,0
20191020T192317,9.66744E+27,Germany,paysearch,0,1,1,0
20191020T185620,9.08118E+28,Germany,orgsearch,0,1,0,0
20191020T082144,8.76105E+28,Germany,direct,0,1,0,0
20191020T135916,1.93951E+28,Germany,direct,0,1,0,0
20191020T071709,2.126E+28,Germany,direct,0,1,1,0
20191020T182353,1.9437E+28,Germany,orgsearch,0,1,0,0
20191020T162817,1.97842E+28,Germany,direct,0,1,1,0
20191020T170318,2.15029E+28,Germany,orgsearch,0,1,0,0
20191020T190219,2.36461E+28,Germany,direct,0,1,0,0
20191020T184746,7.39654E+27,Germany,direct,0,1,1,0
20191020T083137,1.25457E+28,Germany,orgsearch,0,1,0,0
20191020T185453,7.74841E+28,Germany,direct,0,1,1,0
20191020T095841,8.5199E+28,Germany,orgsearch,0,1,0,0
20191020T180332,6.81389E+28,Germany,paysearch,0,1,1,1
20191020T125520,6.25107E+28,Germany,orgsearch,0,1,0,0
20191020T071814,6.58707E+28,Germany,orgsearch,0,1,1,0
20191020T092256,6.74411E+28,Germany,orgsearch,0,1,0,0
20191020T113740,4.85239E+28,Germany,paysearch,0,1,0,0
20191020T092846,3.24201E+28,Germany,paysearch,0,1,0,0
20191020T084901,5.33409E+28,Germany,paysearch,0,1,0,0
20191020T115848,6.49825E+28,Germany,paysearch,0,1,1,1
20191020T082535,6.59085E+28,Germany,paysearch,0,1,0,0
20191020T174749,5.51144E+28,Germany,paysearch,0,1,1,0
20191020T144508,2.3071E+28,Germany,orgsearch,0,1,0,0
20191020T120004,2.48794E+28,Germany,orgsearch,0,1,0,0
20191020T085818,4.45892E+28,Germany,orgsearch,0,1,0,0
20191020T080455,2.95837E+28,Germany,paysearch,0,1,0,0
20191020T094821,8.70831E+28,Germany,orgsearch,0,1,0,0
20191020T124930,8.13813E+28,Turkey,affiliate,0,1,1,1
20191020T112859,4.57136E+28,Germany,paysearch,0,1,0,0
20191020T194055,6.12623E+28,Germany,orgsearch,0,1,0,0
20191020T121635,5.43088E+28,Germany,affiliate,0,1,0,0
20191020T103458,3.09712E+28,Germany,paysearch,0,1,0,0
20191020T112158,5.96956E+28,Germany,paysearch,0,1,0,1
20191020T171618,7.33996E+28,Germany,paysearch,0,1,1,1
20191020T141425,3.3351E+28,Germany,paysearch,0,1,0,0
20191020T122424,2.22188E+27,Germany,paysearch,0,1,1,0
20191020T145142,1.15125E+28,Germany,paysearch,0,1,1,1
20191020T063837,2.17834E+28,Germany,orgsearch,0,1,0,0
20191020T101853,1.18994E+28,Germany,direct,0,1,1,0
20191020T084439,6.15538E+27,Germany,direct,0,1,0,0
20191020T100836,2.68095E+28,Germany,paysearch,0,1,0,0
20191020T112825,1.63251E+28,Germany,paysearch,0,1,0,1
20191020T064812,7.80147E+28,Germany,paysearch,0,1,0,0
20191020T161843,2.25371E+28,Germany,paysearch,0,1,0,0
20191020T110806,1.0507E+28,Germany,paysearch,0,1,1,1
20191020T090122,7.54933E+28,Germany,affiliate,0,1,0,0
20191020T052439,1.56686E+28,Germany,paysearch,0,1,0,0
20191020T120334,4.40702E+28,Germany,direct,0,1,0,0
20191020T114458,8.14987E+28,Germany,orgsearch,0,1,0,0
20191020T151945,5.0649E+28,Germany,direct,0,1,0,0
20191020T075022,2.87268E+28,Germany,paysearch,0,1,0,0
20191020T152011,1.07277E+28,Germany,paysearch,0,1,0,0
20191020T185411,7.51542E+28,Germany,paysearch,0,1,0,0
20191020T093817,3.62124E+28,Germany,orgsearch,0,1,0,0
20191020T145310,8.85564E+28,Germany,orgsearch,0,1,0,0
20191020T205036,3.58899E+27,Germany,affiliate,0,1,0,0
20191020T141510,4.56648E+28,Germany,direct,0,1,0,0
20191020T210513,4.48506E+28,Germany,paysearch,0,1,0,0
20191020T143354,6.85587E+28,Germany,orgsearch,0,1,0,0
20191020T082540,1.64344E+28,Germany,paysearch,0,1,1,0
20191020T191137,5.08973E+28,Germany,paysearch,0,1,1,0
20191020T151631,6.16809E+28,Germany,paysearch,0,1,1,0
20191020T094034,7.95945E+28,Germany,paysearch,0,1,0,0
20191020T083457,1.43504E+28,Germany,paysearch,0,1,0,0
20191020T151654,8.88815E+28,Germany,orgsearch,0,1,0,0
20191020T142144,9.08852E+28,Germany,paysearch,0,1,1,0
20191020T092422,9.14945E+28,Germany,direct,0,1,0,0
20191020T203318,2.76115E+28,Germany,direct,0,1,1,1
20191020T131007,4.84344E+28,Germany,direct,0,1,0,0
20191020T083322,3.13521E+28,Israel,direct,0,1,0,0
20191020T024210,3.28197E+28,Germany,orgsearch,0,1,1,0
20191020T184910,3.25521E+28,Germany,orgsearch,0,1,0,0
20191020T064556,3.35258E+28,Germany,paysearch,0,1,1,0
20191020T083724,3.78523E+28,Germany,direct,0,1,0,0
20191020T142314,3.78872E+28,Germany,orgsearch,0,1,0,0
20191020T122658,4.99608E+27,Germany,orgsearch,0,1,1,0
20191020T160218,6.27833E+27,Germany,direct,0,1,0,0
20191020T113055,1.57522E+28,Germany,direct,0,1,0,0
20191020T140211,1.83375E+28,Germany,orgsearch,0,1,0,0
20191020T101627,7.62739E+28,Germany,orgsearch,0,1,0,0
20191020T093034,7.00426E+28,Germany,direct,0,1,0,0
20191020T132958,5.20883E+28,Germany,direct,0,1,1,0
20191020T182217,5.74962E+28,Germany,direct,0,1,0,0
20191020T154155,5.76754E+28,Germany,direct,0,1,0,0
20191020T070510,4.6013E+28,Germany,paysearch,0,1,0,0
20191020T093356,4.77515E+28,Germany,paysearch,0,1,1,1
20191020T071051,3.43921E+28,Germany,paysearch,0,1,0,0
20191020T193845,7.63921E+28,Germany,paysearch,0,1,0,0
20191020T125501,7.97911E+28,Germany,affiliate,0,1,0,1
20191020T174602,8.44088E+28,Germany,paysearch,0,1,1,1
20191020T064457,5.03919E+28,Germany,paysearch,0,1,0,0
20191020T104232,5.68917E+28,Germany,paysearch,0,1,0,0
20191020T150902,3.81479E+28,Germany,orgsearch,0,1,0,0
20191020T150048,5.56321E+28,Germany,orgsearch,0,1,0,0
20191020T153815,6.69367E+28,Germany,orgsearch,0,1,1,1
20191020T095916,4.0989E+28,Germany,paysearch,0,1,0,0
20191020T122919,6.11122E+28,Germany,orgsearch,0,1,0,0
20191020T082127,7.59672E+28,Germany,orgsearch,0,1,0,0
20191020T143211,5.32685E+28,Germany,orgsearch,0,1,0,0
20191020T165955,6.6926E+28,Germany,paysearch,0,1,0,0
20191020T073104,8.18096E+28,Germany,paysearch,0,1,0,0
20191020T163248,3.9213E+28,Germany,orgsearch,0,1,0,0
20191020T123312,4.02939E+28,Germany,paysearch,0,1,0,1
20191020T194018,8.17094E+28,Germany,paysearch,0,1,0,0
20191020T105018,8.21616E+28,Germany,affiliate,0,1,0,0
20191020T100347,6.49044E+28,Germany,paysearch,0,1,1,1
20191020T093517,2.313E+28,Germany,orgsearch,0,1,0,0
20191020T102033,3.11659E+28,Germany,paysearch,0,1,0,0
20191020T083627,5.80277E+28,Germany,paysearch,0,1,1,1
20191020T083246,1.29015E+28,Germany,orgsearch,0,1,1,1
20191020T185722,1.41128E+28,Germany,paysearch,0,1,0,0
20191020T181724,1.06197E+28,Germany,orgsearch,0,1,1,0
20191020T141239,7.33097E+28,Germany,orgsearch,0,1,0,0
20191020T073135,6.04862E+28,Germany,affiliate,0,1,1,0
20191020T193548,5.37326E+28,Germany,paysearch,0,1,0,0
20191020T082306,4.03497E+27,Germany,affiliate,0,1,1,0
20191020T202412,4.65719E+28,Germany,direct,0,1,0,0
20191020T074946,2.55851E+28,Germany,paysearch,0,1,0,0
20191020T072136,4.09836E+28,Germany,orgsearch,0,1,0,0
20191020T103916,7.14704E+28,Germany,direct,0,1,0,0
20191020T190622,7.49151E+28,Germany,direct,0,1,0,0
20191020T201416,5.48424E+28,Germany,orgsearch,0,1,0,0
20191020T195654,6.10822E+28,Germany,direct,0,1,0,0
20191020T083541,3.45079E+28,Germany,paysearch,0,1,0,0
20191020T132624,1.26258E+28,Germany,paysearch,0,1,1,0
20191020T141854,1.51048E+28,Germany,paysearch,0,1,0,0
20191020T184902,7.39869E+28,Germany,paysearch,0,1,0,0
20191020T101738,8.89599E+28,Germany,paysearch,0,1,0,0
20191020T091629,6.55828E+28,Germany,paysearch,0,1,1,0
20191020T105536,1.74236E+28,Germany,direct,0,1,0,0
20191020T164934,1.70215E+28,Germany,paysearch,0,1,0,1
20191020T000917,8.68033E+28,Germany,paysearch,0,1,0,0
20191020T125109,7.37988E+28,Germany,orgsearch,0,1,0,0
20191020T134118,6.77142E+28,Germany,paysearch,0,1,1,0
20191020T101254,5.75977E+28,Germany,paysearch,0,1,1,0
20191020T164942,3.07526E+27,Germany,orgsearch,0,1,0,0
20191020T100013,4.08847E+28,Germany,orgsearch,0,1,0,0
20191020T150234,8.83489E+28,Germany,direct,0,1,0,0
20191020T094703,4.74113E+28,Germany,direct,0,1,0,0
20191020T124630,4.8448E+28,Germany,direct,0,1,0,0
20191020T051546,4.22134E+28,Switzerland,direct,0,1,1,0
20191020T104312,4.03623E+27,Germany,orgsearch,0,1,1,0
20191020T093920,7.88664E+27,Germany,direct,0,1,0,0
20191020T183324,1.04127E+28,United Kingdom,affiliate,0,1,0,0
20191020T112830,1.08018E+28,Germany,direct,0,1,0,0
20191020T104752,1.36658E+28,Turkey,direct,0,1,0,0
20191020T111537,1.50019E+28,Germany,orgsearch,0,1,0,0
20191020T162810,1.63296E+28,Germany,direct,0,1,0,0
20191020T211753,1.73673E+28,Austria,direct,0,1,0,0
20191020T134728,1.75692E+28,Germany,direct,0,1,0,0
20191020T082004,7.5461E+28,Germany,orgsearch,0,1,0,0
20191020T142952,8.06219E+28,Germany,direct,0,1,0,1
20191020T113424,8.3915E+28,Germany,direct,0,1,1,0
20191020T101111,8.68342E+28,Germany,direct,0,1,1,1
20191020T114840,6.11095E+28,Germany,affiliate,0,1,0,1
20191020T184120,6.32329E+28,Germany,orgsearch,0,1,1,1
20191020T150523,6.40089E+28,Germany,direct,0,1,0,0
20191020T084052,6.42948E+28,Germany,direct,0,1,0,0
20191020T213209,6.66873E+28,Germany,direct,0,1,0,0
20191020T141146,4.32093E+28,Germany,affiliate,0,1,1,1
20191020T165543,4.34753E+28,Germany,paysearch,0,1,0,1
20191020T121506,2.04589E+28,Germany,paysearch,0,1,0,0
20191020T154039,3.0795E+27,Germany,paysearch,0,1,0,0
20191020T090055,7.24524E+27,Germany,paysearch,0,1,0,0
20191020T085516,7.86927E+28,Germany,paysearch,0,1,1,1
20191020T154019,8.15319E+28,Germany,paysearch,0,1,0,0
20191020T135702,8.53888E+28,Germany,paysearch,0,1,1,0
20191020T073824,8.63418E+28,Germany,paysearch,0,1,0,0
20191020T172340,5.3522E+28,Germany,paysearch,0,1,1,1
20191020T180042,2.71184E+28,Germany,paysearch,0,1,0,0
20191020T143014,1.17585E+28,Germany,paysearch,0,1,0,1
20191020T153806,3.68979E+28,Germany,orgsearch,0,1,1,1
20191020T174909,3.49912E+27,Germany,paysearch,0,1,0,0
20191020T195331,7.26704E+28,Germany,orgsearch,0,1,0,0
20191020T200918,3.95649E+28,Germany,paysearch,0,1,0,0
20191020T133704,9.38592E+27,Germany,direct,0,1,1,1
20191020T111939,5.82852E+28,Germany,orgsearch,0,1,0,0
20191020T144551,7.54752E+28,Germany,paysearch,0,1,1,1
20191020T060449,9.15168E+28,Germany,paysearch,0,1,0,1
20191020T115357,7.26811E+28,Germany,paysearch,0,1,0,0
20191019T225242,2.541E+28,Germany,affiliate,0,1,0,0
20191020T103334,2.28334E+28,Germany,paysearch,0,1,0,0
20191020T122450,1.83154E+28,Germany,paysearch,0,1,0,0
20191020T074802,6.44289E+28,Germany,paysearch,0,1,0,0
20191020T120411,2.06675E+27,Germany,direct,0,1,0,1
20191020T210536,3.90204E+28,Germany,paysearch,0,1,0,0
20191020T162936,2.64453E+28,Germany,direct,0,1,0,0
20191020T183356,5.32375E+28,Germany,paysearch,0,1,0,1
20191020T182417,3.02387E+28,Germany,paysearch,0,1,0,1
20191020T085506,2.3068E+28,Germany,paysearch,0,1,0,0
20191020T120947,6.60754E+27,Germany,orgsearch,0,1,0,0
20191020T125917,6.02979E+28,Germany,paysearch,0,1,1,1
20191020T143047,7.58452E+28,Germany,paysearch,0,1,0,0
20191020T160720,4.92663E+28,Germany,affiliate,0,1,1,1
20191020T151949,5.34791E+27,Germany,paysearch,0,1,0,0
20191020T201111,3.57491E+27,Germany,paysearch,0,1,0,0
20191020T133009,6.77611E+28,Germany,direct,0,1,1,1
20191020T124114,5.37113E+28,Germany,orgsearch,0,1,0,0
20191020T120746,6.56528E+28,Germany,paysearch,0,1,0,0
20191020T122650,3.53245E+28,Germany,paysearch,0,1,0,0
20191020T175524,4.26041E+28,Germany,paysearch,0,1,0,0
20191020T131642,4.36963E+28,Germany,paysearch,0,1,0,0
20191020T075055,5.69636E+28,Germany,paysearch,0,1,0,0
20191020T140732,6.18126E+28,Germany,affiliate,0,1,1,1
20191020T082725,3.25539E+28,Germany,orgsearch,0,1,0,0
20191020T150313,6.12949E+28,Germany,orgsearch,0,1,0,0
20191020T121748,8.47244E+28,Germany,affiliate,0,1,0,0
20191020T145248,5.70733E+28,Germany,paysearch,0,1,1,0
20191020T181609,3.22503E+28,Germany,paysearch,0,1,0,0
20191020T155152,1.18159E+27,Germany,orgsearch,0,1,0,0
20191020T155719,6.76416E+28,Germany,paysearch,0,1,0,0
20191020T100410,1.85713E+28,Germany,paysearch,0,1,0,0
20191020T134248,9.1074E+28,Germany,orgsearch,0,1,0,0
20191020T185705,8.78791E+28,Germany,paysearch,0,1,0,0
20191020T192043,7.88439E+25,Germany,direct,0,1,0,0
20191020T145130,4.42474E+28,Germany,paysearch,0,1,0,0
20191020T112055,2.9154E+28,Germany,orgsearch,0,1,0,0
20191020T112435,3.9464E+28,Germany,paysearch,0,1,1,0
20191020T081207,6.77929E+28,Germany,paysearch,0,1,0,0
20191020T164937,1.3977E+28,Germany,orgsearch,0,1,0,0
20191020T041931,2.64655E+28,Germany,direct,0,1,1,0
20191020T113704,3.22522E+28,Germany,paysearch,0,1,1,1
20191020T103832,3.77967E+28,Germany,orgsearch,0,1,1,1
20191020T165443,3.94439E+28,Germany,direct,0,1,0,1
20191020T105705,1.68114E+27,Germany,direct,0,1,0,0
20191020T140040,2.08831E+28,Germany,orgsearch,0,1,0,0
20191020T184727,7.0517E+28,Germany,direct,0,1,1,0
20191020T134648,7.34907E+28,Germany,direct,0,1,0,0
20191020T214113,8.15134E+28,Germany,orgsearch,0,1,0,0
20191019T222508,8.16592E+28,Germany,orgsearch,0,1,0,0
20191019T220055,8.49947E+28,Germany,orgsearch,0,1,0,0
20191020T200821,5.52043E+28,Germany,direct,0,1,1,1
20191020T093632,1.74041E+26,Germany,direct,0,1,0,0
20191020T142650,8.94753E+28,Germany,paysearch,0,1,0,0
20191020T180217,2.60886E+28,Germany,paysearch,0,1,1,0
20191020T141010,4.80674E+28,Germany,paysearch,0,1,1,0
20191020T124734,4.03168E+28,Germany,paysearch,0,1,0,0
20191020T114908,7.06952E+28,Germany,paysearch,0,1,0,0
20191020T120954,7.5327E+28,Germany,paysearch,0,1,0,0
20191020T073031,5.55384E+28,Germany,paysearch,0,1,0,0
20191020T155839,9.20821E+27,Germany,paysearch,0,1,0,0
20191020T083748,1.96752E+28,Germany,orgsearch,0,1,0,0
20191020T143940,1.89503E+28,Spain,direct,0,1,1,0
20191020T110002,8.72337E+28,Germany,direct,0,1,0,0
20191020T163151,7.22725E+28,Germany,orgsearch,0,1,0,0
20191020T083641,6.14305E+28,Germany,orgsearch,0,1,1,0
20191020T200649,3.77864E+28,Germany,direct,0,1,0,0
20191020T040821,6.87596E+28,Germany,paysearch,0,1,0,0
20191020T075757,1.48094E+28,Germany,paysearch,0,1,0,0
20191020T074141,8.57186E+28,Germany,paysearch,0,1,0,0
20191020T175342,2.88938E+28,Germany,paysearch,0,1,0,0
20191020T050232,4.68703E+28,Germany,paysearch,0,1,1,1
20191020T164422,4.32507E+28,Germany,paysearch,0,1,0,0
20191020T125025,6.55954E+28,Germany,paysearch,0,1,1,0
20191020T081358,1.65105E+28,Germany,paysearch,0,1,1,0
20191020T124517,7.19563E+28,Germany,paysearch,0,1,0,0
20191020T201235,2.5184E+28,Germany,paysearch,0,1,0,0
20191020T150457,3.07177E+28,Germany,paysearch,0,1,0,0
20191019T233800,3.54214E+28,Germany,paysearch,0,1,0,0
20191020T195909,2.14116E+28,Germany,paysearch,0,1,0,0
20191020T075450,7.92559E+28,Germany,paysearch,0,1,0,0
20191019T231711,5.70993E+28,Germany,paysearch,0,1,0,0
20191020T120333,5.81001E+28,Germany,paysearch,0,1,0,0
20191020T185255,9.02376E+28,Italy,orgsearch,0,1,1,0
20191020T191736,3.00025E+28,Germany,paysearch,0,1,0,1
20191020T110401,8.81198E+27,Germany,orgsearch,0,1,1,0
20191020T171959,7.55537E+28,Germany,orgsearch,0,1,1,1
20191020T144516,8.27156E+28,Germany,paysearch,0,1,1,1
20191020T112637,6.10449E+28,Germany,paysearch,0,1,0,1
20191020T163928,6.50597E+28,Germany,paysearch,0,1,1,0
20191020T094741,4.00822E+28,Germany,paysearch,0,1,0,0
20191020T042927,6.24737E+27,Germany,paysearch,0,1,0,0
20191020T183727,3.00942E+27,Germany,direct,0,1,1,1
20191020T102315,4.87078E+28,Germany,paysearch,0,1,1,0
20191020T111327,1.4136E+28,Germany,orgsearch,0,1,1,0
20191020T125015,7.7458E+28,Germany,direct,0,1,1,1
20191020T190203,1.31245E+28,Germany,paysearch,0,1,0,0
20191020T132811,8.33462E+28,Germany,affiliate,0,1,0,0
20191020T212735,5.47484E+28,Switzerland,direct,0,1,0,0
20191020T111948,5.57913E+28,Germany,direct,0,1,1,1
20191020T103603,2.5989E+28,Germany,paysearch,0,1,0,0
20191020T191651,4.05244E+28,Germany,paysearch,0,1,0,0
20191020T192233,7.17922E+28,Germany,paysearch,0,1,0,1
20191020T071807,7.47182E+28,Germany,paysearch,0,1,0,0
20191020T212057,8.35651E+28,Germany,affiliate,0,1,0,1
20191020T105331,7.00257E+28,Germany,orgsearch,0,1,0,0
20191020T071324,6.61124E+28,Germany,paysearch,0,1,0,0
20191020T175858,8.8108E+28,Germany,paysearch,0,1,0,0
20191020T212357,2.99794E+28,Germany,paysearch,0,1,0,0
20191020T162724,5.77218E+28,Germany,paysearch,0,1,0,0
20191020T150607,2.38071E+28,Germany,paysearch,0,1,0,0
20191020T074819,9.11195E+28,Germany,paysearch,0,1,0,0
20191020T185921,4.85292E+28,Germany,paysearch,0,1,0,0
20191020T095432,4.09943E+28,Germany,paysearch,0,1,0,0
20191020T110756,4.8508E+28,Germany,paysearch,0,1,0,0
20191020T080644,4.14194E+28,Germany,orgsearch,0,1,0,0
20191020T081607,5.99189E+28,Germany,orgsearch,0,1,0,0
20191020T150629,4.09935E+28,Germany,direct,0,1,1,0
20191020T154226,2.32648E+28,Germany,direct,0,1,0,0
20191020T183618,4.30601E+27,Germany,direct,0,1,0,0
20191020T134430,5.92256E+28,Germany,direct,0,1,0,0
20191020T071113,5.84723E+28,Germany,paysearch,0,1,0,0
20191020T103942,4.48547E+28,Germany,affiliate,0,1,1,0
20191020T100357,1.86443E+28,Germany,affiliate,0,1,1,0
20191020T084042,4.27989E+28,Germany,affiliate,0,1,0,0
20191020T102347,2.03272E+28,Germany,orgsearch,0,1,1,0
20191020T144556,8.84789E+28,Germany,orgsearch,0,1,0,0
20191020T073959,2.93489E+28,Germany,direct,0,1,1,1
20191020T170828,3.31766E+28,Germany,orgsearch,0,1,1,0
20191020T144401,3.42774E+28,Germany,direct,0,1,0,0
20191020T105538,3.79525E+28,Austria,affiliate,0,1,0,0
20191020T143844,4.3069E+28,Germany,direct,0,1,0,0
20191020T113802,5.56321E+27,Germany,direct,0,1,0,0
20191020T084701,8.38983E+27,Germany,orgsearch,0,1,0,0
20191020T122923,1.75343E+28,Germany,orgsearch,0,1,0,1
20191020T113211,1.83536E+28,Luxembourg,affiliate,0,1,0,0
20191020T103926,7.28043E+28,Germany,orgsearch,0,1,0,0
20191020T032311,5.46902E+28,Indonesia,affiliate,0,1,0,0
20191020T080608,5.64114E+28,Germany,direct,0,1,0,1
20191020T123300,5.69352E+28,Germany,direct,0,1,0,0
20191020T103431,5.91738E+28,Germany,direct,0,1,0,0
20191020T160356,6.01721E+28,Germany,direct,0,1,0,0
20191020T110211,6.19444E+28,Germany,direct,0,1,0,0
20191020T202227,6.30431E+28,Germany,direct,0,1,0,0
20191020T201739,8.28938E+26,Germany,paysearch,0,1,1,1
20191020T112503,2.60931E+28,Germany,paysearch,0,1,0,0
20191020T191001,2.86032E+28,Germany,paysearch,0,1,0,0
20191020T181744,4.03155E+28,Germany,affiliate,0,1,1,1
20191020T163709,4.34697E+28,Germany,paysearch,0,1,0,0
20191020T111629,1.99984E+28,Germany,paysearch,0,1,0,0
20191020T175600,2.16672E+28,Germany,paysearch,0,1,0,0
20191020T200421,9.56913E+27,Germany,affiliate,0,1,1,1
20191020T175344,1.35564E+28,Germany,paysearch,0,1,0,1
20191020T155214,1.75586E+28,Germany,paysearch,0,1,1,1
